ANNO;COMUNE;PROVICIA;REGIONE;STIR;LOCALITA;STAZIONE;TIPO ZONA;AREA;DATA;NUMERO INCENDIO;COMUNE DATO RA;PROVINCIA DATO RA;PROVINCE AL 2001;CODICE ISTAT PROVINCIA;IDFEATURE
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;CASTELLO PEDRES;OLBIA;BOSCO;1.30;06/06/2005;33;Olbia;Olbia-Tempio;Sassari;;1099
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LE SALINE;OLBIA;BOSCO;1.40;21/07/2005;54;Olbia;Olbia-Tempio;Sassari;;767
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LI CUNCHEDDI;OLBIA;BOSCO;2.31;20/07/2005;51;Olbia;Olbia-Tempio;Sassari;;768
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LI PUZZI BIANCHI;OLBIA;ALTRO;2.83;07/07/2005;35;Olbia;Olbia-Tempio;Sassari;;776
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LODDONE;OLBIA;BOSCO;1.57;05/07/2005;29;Olbia;Olbia-Tempio;Sassari;;1080
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LODDONE;OLBIA;BOSCO;5.22;05/07/2005;29;Olbia;Olbia-Tempio;Sassari;;1079
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LODDONE;OLBIA;PASCOLO;30.75;05/07/2005;29;Olbia;Olbia-Tempio;Sassari;;1081
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;ALTRO;2.06;17/07/2005;43;Olbia;Olbia-Tempio;Sassari;;756
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;BOSCO;0.40;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1095
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;BOSCO;1.30;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1093
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;BOSCO;1.83;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1096
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;BOSCO;1.97;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1088
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;BOSCO;2.35;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1092
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;BOSCO;2.89;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1094
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;BOSCO;4.17;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1087
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;BOSCO;21.25;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1089
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;PASCOLO;1.87;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1084
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;PASCOLO;2.94;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1083
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;PASCOLO;5.59;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1091
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;PASCOLO;12.20;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1086
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;PASCOLO;12.45;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1090
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;PASCOLO;14.13;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1085
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LU FRANZESU;OLBIA;PASCOLO;34.48;07/08/2005;65;Olbia;Olbia-Tempio;Sassari;;1082
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;MALTANA;OLBIA;ALTRO;1.49;27/06/2005;17;Olbia;Olbia-Tempio;Sassari;;1097
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;MALTANA;OLBIA;ALTRO;2.03;19/07/2005;46;Olbia;Olbia-Tempio;Sassari;;772
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;MALTANA;OLBIA;PASCOLO;3.13;27/06/2005;17;Olbia;Olbia-Tempio;Sassari;;1098
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;MONTI BIANCU;OLBIA;ALTRO;3.34;28/06/2005;18;Olbia;Olbia-Tempio;Sassari;;771
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;MURTA MARIA;OLBIA;BOSCO;5.47;05/07/2005;31;Olbia;Olbia-Tempio;Sassari;;774
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;NURACATENA;OLBIA;PASCOLO;4.58;05/07/2005;30;Olbia;Olbia-Tempio;Sassari;;773
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;PILI ETZU;OLBIA;PASCOLO;0.32;11/06/2005;5;Olbia;Olbia-Tempio;Sassari;;770
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SA CORRONCEDDA;OLBIA;ALTRO;0.67;03/08/2005;60;Olbia;Olbia-Tempio;Sassari;;1078
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SA CORRONCEDDA;OLBIA;ALTRO;2.61;03/08/2005;60;Olbia;Olbia-Tempio;Sassari;;1077
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SA MARINEDDA;OLBIA;BOSCO;0.41;21/06/2005;9;Olbia;Olbia-Tempio;Sassari;;777
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SANTA LUCIA;OLBIA;ALTRO;0.18;30/06/2005;21;Olbia;Olbia-Tempio;Sassari;;1103
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SANTA LUCIA;OLBIA;ALTRO;3.45;30/06/2005;21;Olbia;Olbia-Tempio;Sassari;;1107
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SANTA LUCIA;OLBIA;BOSCO;0.18;30/06/2005;21;Olbia;Olbia-Tempio;Sassari;;1105
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SANTA LUCIA;OLBIA;BOSCO;1.28;30/06/2005;21;Olbia;Olbia-Tempio;Sassari;;1110
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SANTA LUCIA;OLBIA;BOSCO;1.43;30/06/2005;21;Olbia;Olbia-Tempio;Sassari;;1109
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SANTA LUCIA;OLBIA;PASCOLO;2.90;30/06/2005;21;Olbia;Olbia-Tempio;Sassari;;1104
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SANTA LUCIA;OLBIA;PASCOLO;4.06;30/06/2005;21;Olbia;Olbia-Tempio;Sassari;;1146
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SANTA LUCIA;OLBIA;PASCOLO;6.51;30/06/2005;21;Olbia;Olbia-Tempio;Sassari;;1106
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SANTA LUCIA;OLBIA;PASCOLO;6.98;30/06/2005;21;Olbia;Olbia-Tempio;Sassari;;1108
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SPIRITO SANTO;OLBIA;ALTRO;0.32;19/07/2005;49;Olbia;Olbia-Tempio;Sassari;;757
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SU CADDOSU;OLBIA;ALTRO;0.12;07/07/2005;39;Olbia;Olbia-Tempio;Sassari;;1075
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SU CADDOSU;OLBIA;ALTRO;1.59;07/07/2005;39;Olbia;Olbia-Tempio;Sassari;;934
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SU CADDOSU;OLBIA;ALTRO;4.48;07/07/2005;39;Olbia;Olbia-Tempio;Sassari;;1073
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SU CADDOSU;OLBIA;ALTRO;5.05;07/07/2005;39;Olbia;Olbia-Tempio;Sassari;;1063
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SU CADDOSU;OLBIA;ALTRO;17.67;07/07/2005;39;Olbia;Olbia-Tempio;Sassari;;1062
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SU CADDOSU;OLBIA;ALTRO;39.79;07/07/2005;39;Olbia;Olbia-Tempio;Sassari;;1169
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SU CADDOSU;OLBIA;BOSCO;0.80;07/07/2005;39;Olbia;Olbia-Tempio;Sassari;;1074
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SU CADDOSU;OLBIA;PASCOLO;0.75;07/07/2005;39;Olbia;Olbia-Tempio;Sassari;;1072
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SU CADDOSU;OLBIA;PASCOLO;1.03;07/07/2005;39;Olbia;Olbia-Tempio;Sassari;;1061
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SUILES;OLBIA;ALTRO;0.03;25/06/2005;14;Golfo Aranci;Olbia-Tempio;Sassari;;1111
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SUILES;OLBIA;ALTRO;0.43;25/06/2005;14;Golfo Aranci;Olbia-Tempio;Sassari;;1113
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SUILES;OLBIA;ALTRO;2.07;25/06/2005;14;Golfo Aranci;Olbia-Tempio;Sassari;;1112
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SUILES;OLBIA;BOSCO;10.84;30/06/2005;22;Olbia;Olbia-Tempio;Sassari;;760
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SU LIZZU;OLBIA;PASCOLO;3.88;01/07/2005;26;Olbia;Olbia-Tempio;Sassari;;759
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;TANNAULE;OLBIA;ALTRO;0.24;19/06/2005;7;Olbia;Olbia-Tempio;Sassari;;761
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;TEGGIA E SAMBENE;OLBIA;ALTRO;1.61;30/06/2005;20;Olbia;Olbia-Tempio;Sassari;;762
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;ZUCCHITTA;OLBIA;ALTRO;11.59;09/07/2005;41;Olbia;Olbia-Tempio;Sassari;;764
2005;OLBIA;OLBIA-TEMPIO;Sardegna;TEMPIO;ZUCCHITTA;OLBIA;ALTRO;20.91;09/07/2005;41;Olbia;Olbia-Tempio;Sassari;;775
2005;OSCHIRI;OLBIA-TEMPIO;Sardegna;SASSARI;PEDRA E CUBAS;OSCHIRI;ALTRO;0.35;14/08/2005;32;Oschiri;Olbia-Tempio;Sassari;;629
2005;OSCHIRI;OLBIA-TEMPIO;Sardegna;SASSARI;SOS PIANOS;OSCHIRI;ALTRO;0.36;27/06/2005;9;Oschiri;Olbia-Tempio;Sassari;;630
2005;PALAU;OLBIA-TEMPIO;Sardegna;TEMPIO;LA PASTRICIALEDDA;PALAU;BOSCO;66.88;23/07/2005;7;Palau;Olbia-Tempio;Sassari;;943
2005;TEMPIO PAUSANIA;OLBIA-TEMPIO;Sardegna;TEMPIO;CONCA MARINA;TEMPIO PAUSANIA;PASCOLO;0.34;01/08/2005;6;Tempio Pausania;Olbia-Tempio;Sassari;;743
2005;TEMPIO PAUSANIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LI ESPI;TEMPIO PAUSANIA;ALTRO;0.52;06/08/2005;7;Tempio Pausania;Olbia-Tempio;Sassari;;1143
2005;TEMPIO PAUSANIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LI ESPI;TEMPIO PAUSANIA;ALTRO;4.93;06/08/2005;7;Tempio Pausania;Olbia-Tempio;Sassari;;1145
2005;TEMPIO PAUSANIA;OLBIA-TEMPIO;Sardegna;TEMPIO;LI ESPI;TEMPIO PAUSANIA;PASCOLO;9.67;06/08/2005;7;Tempio Pausania;Olbia-Tempio;Sassari;;1144
2005;TEMPIO PAUSANIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SAN PIETRO DI RUDA;TEMPIO PAUSANIA;ALTRO;106.04;17/07/2005;2;Tempio Pausania;Olbia-Tempio;Sassari;;1303
2005;TEMPIO PAUSANIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SAN PIETRO DI RUDA;TEMPIO PAUSANIA;BOSCO;0.69;17/07/2005;2;Tempio Pausania;Olbia-Tempio;Sassari;;1304
2005;TEMPIO PAUSANIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SAN PIETRO DI RUDA;TEMPIO PAUSANIA;BOSCO;2.52;17/07/2005;2;Tempio Pausania;Olbia-Tempio;Sassari;;1140
2005;TEMPIO PAUSANIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SAN PIETRO DI RUDA;TEMPIO PAUSANIA;PASCOLO;8.57;17/07/2005;2;Tempio Pausania;Olbia-Tempio;Sassari;;1305
2005;TEMPIO PAUSANIA;OLBIA-TEMPIO;Sardegna;TEMPIO;SANTU BAIGNU;TEMPIO PAUSANIA;BOSCO;48.51;22/07/2005;3;Tempio Pausania;Olbia-Tempio;Sassari;;751
2005;TRINITA' D'AGULTU E VIGNOLA;OLBIA-TEMPIO;Sardegna;TEMPIO;LI FALZAGGI;TRINITA' D'AGULTU;ALTRO;1.15;06/06/2005;9;Trinità d'Agultu e Vignola;Olbia-Tempio;Sassari;;769
2005;TRINITA' D'AGULTU E VIGNOLA;OLBIA-TEMPIO;Sardegna;TEMPIO;LI VACCAGGI;TRINITA' D'AGULTU;PASCOLO;5.20;08/06/2005;11;Trinità d'Agultu e Vignola;Olbia-Tempio;Sassari;;745
2005;ARZANA;OGLIASTRA;Sardegna;LANUSEI;CARDEU;LANUSEI;BOSCO;0.31;19/07/2005;26;Arzana;Ogliastra;Nuoro;;789
2005;ARZANA;OGLIASTRA;Sardegna;LANUSEI;COSTA CRAREU;LANUSEI;PASCOLO;22.52;20/07/2005;29;Arzana;Ogliastra;Nuoro;;797
2005;ARZANA;OGLIASTRA;Sardegna;LANUSEI;CUCCURONI;LANUSEI;PASCOLO;0.31;20/07/2005;31;Arzana;Ogliastra;Nuoro;;828
2005;ARZANA;OGLIASTRA;Sardegna;LANUSEI;FUNTANA ONA;LANUSEI;PASCOLO;0.33;07/07/2005;17;Arzana;Ogliastra;Nuoro;;827
2005;ARZANA;OGLIASTRA;Sardegna;LANUSEI;GILORZI;LANUSEI;PASCOLO;0.53;28/05/2005;3;Arzana;Ogliastra;Nuoro;;826
2005;ARZANA;OGLIASTRA;Sardegna;LANUSEI;MATTATOIO;LANUSEI;ALTRO;0.22;23/08/2005;68;Arzana;Ogliastra;Nuoro;;790
2005;ARZANA;OGLIASTRA;Sardegna;LANUSEI;MURTA E PETTENE;LANUSEI;PASCOLO;4.04;22/08/2005;66;Arzana;Ogliastra;Nuoro;;807
2005;ARZANA;OGLIASTRA;Sardegna;LANUSEI;NOLOSSO;LANUSEI;PASCOLO;0.55;17/08/2005;62;Arzana;Ogliastra;Nuoro;;787
2005;ARZANA;OGLIASTRA;Sardegna;LANUSEI;TRICARAI;LANUSEI;PASCOLO;0.26;23/08/2005;69;Arzana;Ogliastra;Nuoro;;782
2005;BARI SARDO;OGLIASTRA;Sardegna;LANUSEI;S'ABBA E LECCA;TORTOLI';ALTRO;2.01;04/10/2005;38;Bari Sardo;Ogliastra;Nuoro;;824
2005;BARI SARDO;OGLIASTRA;Sardegna;LANUSEI;S'ABBA MARINA;TORTOLI';ALTRO;0.34;03/10/2005;36;Bari Sardo;Ogliastra;Nuoro;;823
2005;BARI SARDO;OGLIASTRA;Sardegna;LANUSEI;TELETRIGU;TORTOLI';ALTRO;0.15;09/10/2005;40;Bari Sardo;Ogliastra;Nuoro;;1216
2005;BARI SARDO;OGLIASTRA;Sardegna;LANUSEI;TELETRIGU;TORTOLI';BOSCO;1.02;09/10/2005;40;Bari Sardo;Ogliastra;Nuoro;;1215
2005;BAUNEI;OGLIASTRA;Sardegna;LANUSEI;S'UGRONE DE TANCAU;TORTOLI';ALTRO;0.03;07/07/2005;11;Lotzorai;Ogliastra;Nuoro;;921
2005;BAUNEI;OGLIASTRA;Sardegna;LANUSEI;S'UGRONE DE TANCAU;TORTOLI';ALTRO;0.13;07/07/2005;11;Baunei;Ogliastra;Nuoro;;920
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;COSTA CRAREU;LANUSEI;PASCOLO;0.14;20/07/2005;29;Elini;Ogliastra;Nuoro;;798
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;COSTA CRAREU;LANUSEI;PASCOLO;1.41;20/07/2005;29;Elini;Ogliastra;Nuoro;;799
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;ALTRO;0.05;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1179
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;ALTRO;0.71;15/08/2005;59;Elini;Ogliastra;Nuoro;;1190
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;ALTRO;1.24;15/08/2005;59;Elini;Ogliastra;Nuoro;;1184
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;ALTRO;1.54;15/08/2005;59;Elini;Ogliastra;Nuoro;;1186
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;ALTRO;2.20;15/08/2005;59;Elini;Ogliastra;Nuoro;;1178
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;BOSCO;0.07;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1192
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;BOSCO;1.52;15/08/2005;59;Elini;Ogliastra;Nuoro;;1185
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;BOSCO;3.31;15/08/2005;59;Elini;Ogliastra;Nuoro;;1196
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;BOSCO;13.12;15/08/2005;59;Elini;Ogliastra;Nuoro;;1191
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;PASCOLO;0.04;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1189
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;PASCOLO;0.06;15/08/2005;59;Elini;Ogliastra;Nuoro;;1195
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;PASCOLO;1.95;15/08/2005;59;Elini;Ogliastra;Nuoro;;1188
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;PASCOLO;5.86;15/08/2005;59;Elini;Ogliastra;Nuoro;;1193
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;SAN GIOVANNI;LANUSEI;PASCOLO;0.38;27/06/2005;7;Elini;Ogliastra;Nuoro;;788
2005;ELINI;OGLIASTRA;Sardegna;LANUSEI;TULLARGIUS;LANUSEI;ALTRO;0.53;07/08/2005;52;Elini;Ogliastra;Nuoro;;784
2005;GAIRO;OGLIASTRA;Sardegna;LANUSEI;SA PRUNA;ULASSAI;BOSCO;6.94;06/08/2005;23;Gairo;Ogliastra;Nuoro;;1220
2005;GAIRO;OGLIASTRA;Sardegna;LANUSEI;SA PRUNA;ULASSAI;PASCOLO;8.11;06/08/2005;23;Gairo;Ogliastra;Nuoro;;1219
2005;GAIRO;OGLIASTRA;Sardegna;LANUSEI;S'ORCORISTI;ULASSAI;BOSCO;0.90;30/06/2005;6;Gairo;Ogliastra;Nuoro;;804
2005;GIRASOLE;OGLIASTRA;Sardegna;LANUSEI;BIRDESU;TORTOLI';PASCOLO;10.79;03/07/2005;10;Girasole;Ogliastra;Nuoro;;825
2005;GIRASOLE;OGLIASTRA;Sardegna;LANUSEI;CASE DEL CONSORZIO;TORTOLI';ALTRO;2.51;21/07/2005;21;Girasole;Ogliastra;Nuoro;;794
2005;GIRASOLE;OGLIASTRA;Sardegna;LANUSEI;CORTIACCAS;TORTOLI';ALTRO;1.71;21/07/2005;22;Girasole;Ogliastra;Nuoro;;780
2005;GIRASOLE;OGLIASTRA;Sardegna;LANUSEI;CORTI ACCAS;TORTOLI';ALTRO;1.65;08/08/2005;28;Girasole;Ogliastra;Nuoro;;796
2005;GIRASOLE;OGLIASTRA;Sardegna;LANUSEI;SALASARGIU;TORTOLI';ALTRO;0.74;04/10/2005;37;Girasole;Ogliastra;Nuoro;;817
2005;GIRASOLE;OGLIASTRA;Sardegna;LANUSEI;S. SALVATORE;TORTOLI';ALTRO;0.22;07/08/2005;27;Girasole;Ogliastra;Nuoro;;822
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;ALINU SOLU;LANUSEI;ALTRO;0.20;03/08/2005;46;Ilbono;Ogliastra;Nuoro;;836
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;ALINU SOLU;LANUSEI;BOSCO;1.08;19/07/2005;27;Ilbono;Ogliastra;Nuoro;;801
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;NESILI;LANUSEI;ALTRO;0.96;15/08/2005;60;Ilbono;Ogliastra;Nuoro;;786
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;NIU CROBU;LANUSEI;ALTRO;0.20;17/07/2005;25;Ilbono;Ogliastra;Nuoro;;791
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PAULIS;LANUSEI;PASCOLO;0.38;22/08/2005;65;Ilbono;Ogliastra;Nuoro;;820
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;ALTRO;0.58;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1181
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;ALTRO;1.53;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1180
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;ALTRO;4.83;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1345
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;BOSCO;0.80;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1197
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;BOSCO;0.92;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1187
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;PASCOLO;0.10;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1183
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;PASCOLO;0.56;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1344
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;PASCOLO;0.78;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1194
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;PASCOLO;1.08;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1182
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PERDU ASURU;LANUSEI;PASCOLO;7.60;15/08/2005;59;Ilbono;Ogliastra;Nuoro;;1346
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PERDU ZOPPU;LANUSEI;PASCOLO;0.22;07/08/2005;50;Ilbono;Ogliastra;Nuoro;;805
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PONTE;LANUSEI;ALTRO;2.86;22/08/2005;64;Ilbono;Ogliastra;Nuoro;;1198
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PONTE;LANUSEI;BOSCO;1.82;22/08/2005;64;Ilbono;Ogliastra;Nuoro;;1199
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PORCILIS;LANUSEI;ALTRO;0.00;15/08/2005;58;Lanusei;Ogliastra;Nuoro;;802
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;PORCILIS;LANUSEI;ALTRO;6.83;15/08/2005;58;Ilbono;Ogliastra;Nuoro;;803
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;SAN PIETRO;LANUSEI;ALTRO;1.24;03/08/2005;42;Ilbono;Ogliastra;Nuoro;;785
2005;ILBONO;OGLIASTRA;Sardegna;LANUSEI;SERRA E MASONI;LANUSEI;PASCOLO;4.63;21/07/2005;34;Ilbono;Ogliastra;Nuoro;;819
2005;JERZU;OGLIASTRA;Sardegna;LANUSEI;CENTU MOUS;JERZU;ALTRO;1.99;02/08/2005;28;Jerzu;Ogliastra;Nuoro;;795
2005;JERZU;OGLIASTRA;Sardegna;LANUSEI;IS TERRAZZAI;JERZU;ALTRO;0.37;28/03/2005;1;Jerzu;Ogliastra;Nuoro;;800
2005;JERZU;OGLIASTRA;Sardegna;LANUSEI;SA COSTA;JERZU;BOSCO;5.59;04/07/2005;10;Jerzu;Ogliastra;Nuoro;;818
2005;JERZU;OGLIASTRA;Sardegna;LANUSEI;SAN GIORGIO;JERZU;PASCOLO;0.34;22/07/2005;22;Jerzu;Ogliastra;Nuoro;;815
2005;JERZU;OGLIASTRA;Sardegna;LANUSEI;SAN GIORGIO;JERZU;PASCOLO;4.19;22/07/2005;21;Jerzu;Ogliastra;Nuoro;;918
2005;LANUSEI;OGLIASTRA;Sardegna;LANUSEI;ASINALIS;ULASSAI;ALTRO;4.11;22/07/2005;15;Arzana;Ogliastra;Nuoro;;1330
2005;LANUSEI;OGLIASTRA;Sardegna;LANUSEI;ASINALIS;ULASSAI;ALTRO;8.03;22/07/2005;15;Lanusei;Ogliastra;Nuoro;;1331
2005;LANUSEI;OGLIASTRA;Sardegna;LANUSEI;ASINALIS;ULASSAI;PASCOLO;6.03;22/07/2005;15;Lanusei;Ogliastra;Nuoro;;1177
2005;LANUSEI;OGLIASTRA;Sardegna;LANUSEI;PONTE;LANUSEI;ALTRO;0.07;22/08/2005;64;Lanusei;Ogliastra;Nuoro;;1347
2005;LANUSEI;OGLIASTRA;Sardegna;LANUSEI;PONTE;LANUSEI;BOSCO;0.46;22/08/2005;64;Lanusei;Ogliastra;Nuoro;;1348
2005;LANUSEI;OGLIASTRA;Sardegna;LANUSEI;SARTU E LOCERI;LANUSEI;ALTRO;0.34;03/08/2005;43;Lanusei;Ogliastra;Nuoro;;1202
